"ObjectApiName","ObjectLabel","ObjectKind","FieldApiName","FieldLabel","FieldType","IsFormula","ReferenceTo","PicklistValues","Required","Unique","Length","HelpText"
"Session__c","Session","Custom Object","Day_Title__c","Day title","Text","False","","","False","False","120",""
"Session__c","Session","Custom Object","Description__c","Description","LongTextArea","False","","","False","False","131072",""
"Session__c","Session","Custom Object","Duration_Minutes__c","Duration (minutes)","Number","False","","","False","False","",""
"Session__c","Session","Custom Object","End_Time_IST__c","End Time IST","Text","False","","","False","False","255",""
"Session__c","Session","Custom Object","Evidence__c","Evidence","Text","False","","","False","False","255",""
"Session__c","Session","Custom Object","External_Meeting_ID__c","External Meeting ID","Text","False","","","False","False","100",""
"Session__c","Session","Custom Object","External_Meeting_Passcode__c","External Meeting Passcode","Text","False","","","False","False","100",""
"Session__c","Session","Custom Object","Flag_Type__c","Flag Type","Picklist","False","","person change midsession;fabricated experience;scripted deception;proxy interview coaching;candidate camera off;gaze fixed offscreen;session too short;key section rushed;non english heavy","False","False","",""
"Session__c","Session","Custom Object","Host_Feedback__c","Host Feedback","LongTextArea","False","","","False","False","131072",""
"Session__c","Session","Custom Object","Host_User__c","Host User","Lookup","False","Recruiter__c","","False","False","",""
"Session__c","Session","Custom Object","Integrity_Score__c","Session integrity score","Number","False","","","False","False","",""
"Session__c","Session","Custom Object","Integrity_Tier__c","Integrity tier","Picklist","False","","Clean;Review;High-risk","False","False","",""
"Session__c","Session","Custom Object","Internal_Interview__c","Internal Interview","Lookup","False","Internal_Interview__c","","False","False","",""
"Session__c","Session","Custom Object","Interview__c","Interview","Lookup","False","Interview__c","","False","False","",""
"Session__c","Session","Custom Object","Lead__c","Lead","Lookup","False","Lead","","False","False","",""
"Session__c","Session","Custom Object","Max_Reading_Likelihood_Pct__c","Max reading likelihood %","Percent","False","","","False","False","",""
"Session__c","Session","Custom Object","Meeting_Link__c","Meeting Link","Url","False","","","False","False","",""
"Session__c","Session","Custom Object","MeetingTopic__c","MeetingTopic","Text","True","","","False","False","",""
"Session__c","Session","Custom Object","Non_English_Seconds__c","Non-English seconds","Number","False","","","False","False","",""
"Session__c","Session","Custom Object","Onboarding__c","Onboarding","Lookup","False","Onboarding__c","","False","False","",""
"Session__c","Session","Custom Object","Planned_Minutes__c","Planned minutes","Number","False","","","False","False","",""
"Session__c","Session","Custom Object","Points__c","Points","Number","False","","","False","False","",""
"Session__c","Session","Custom Object","Program_Version__c","Program Version","Lookup","False","Program_Version__c","","False","False","",""
"Session__c","Session","Custom Object","Proof_path__c","Proof path","Text","False","","","False","False","255",""
"Session__c","Session","Custom Object","Purpose__c","Purpose","Picklist","False","","Training;Internal Interview;Welcome Call â€” Customer Success;Resume Understanding Session;Initial Call â€” Marketing;Background Check","False","False","",""
"Session__c","Session","Custom Object","Recording_URL__c","Recording URL","Url","False","","","False","False","",""
"Session__c","Session","Custom Object","Red_Flags_Summary__c","Red flags summary","LongTextArea","False","","","False","False","1000",""
"Session__c","Session","Custom Object","Report_URL__c","Report URL","Url","False","","","False","False","",""
"Session__c","Session","Custom Object","Result_JSON_URL__c","Result JSON URL","Url","False","","","False","False","",""
"Session__c","Session","Custom Object","S3_Prefix__c","S3 prefix","Text","False","","","False","False","255",""
"Session__c","Session","Custom Object","Same_Person_Throughout__c","Same person throughout","Checkbox","False","","","False","False","",""
"Session__c","Session","Custom Object","Scheduled_Date__c","Date Of Session","Date","False","","","False","False","",""
"Session__c","Session","Custom Object","Scheduled_End__c","Selected Time Zone End Time","DateTime","False","","","False","False","",""
"Session__c","Session","Custom Object","Scheduled_Start__c","Selected Time Zone  Start  Time","DateTime","False","","","False","False","",""
"Session__c","Session","Custom Object","Selected_Time_Zone_ETim__c","Selected Time Zone End Time","Picklist","False","","","False","False","",""
"Session__c","Session","Custom Object","Selected_Time_Zone_Start_Time__c","Selected Time Zone Start Time","Picklist","False","","","False","False","",""
"Session__c","Session","Custom Object","Session_Length_Pct__c","Session length %","Percent","False","","","False","False","",""
"Session__c","Session","Custom Object","Session_Summary__c","Session summary","LongTextArea","False","","","False","False","4000",""
"Session__c","Session","Custom Object","Session_Window__c","Session Window","Lookup","False","Session_Window__c","","False","False","",""
"Session__c","Session","Custom Object","Severity__c","Severity","Picklist","False","","critical;high;medium;low","False","False","",""
"Session__c","Session","Custom Object","Start_Time_IST__c","Start Time IST","Text","False","","","False","False","255",""
"Session__c","Session","Custom Object","Status__c","Status","Picklist","False","","Unscheduled;Scheduled;Completed;Rescheduled;Cancelled","False","False","",""
"Session__c","Session","Custom Object","Time_Zone__c","Time Zone","Picklist","False","","","False","False","",""
"Session__c","Session","Custom Object","Trainer_Coverage_Pct__c","Trainer coverage %","Percent","False","","","False","False","",""
"Session__c","Session","Custom Object","Trainer_Name__c","Trainer name","Text","False","","","False","False","120",""
"Session__c","Session","Custom Object","Trainer_On_Camera_Pct__c","Trainer on-camera %","Percent","False","","","False","False","",""
"Session__c","Session","Custom Object","Trainer_Talk_Pct__c","Trainer talk %","Percent","False","","","False","False","",""
"Session__c","Session","Custom Object","Training_Day_Number__c","Training day","Number","False","","","False","False","",""
"Session__c","Session","Custom Object","URL__c","URL","LongTextArea","False","","","False","False","32768",""
"Session_Attendee__c","Session Attendee","Custom Object","Candidate__c","Candidate","Lookup","False","Account","","True","False","",""
"Session_Attendee__c","Session Attendee","Custom Object","Candidate_Training__c","Candidate Training","Lookup","False","Candidate_Training__c","","True","False","",""
"Session_Attendee__c","Session Attendee","Custom Object","Candidate_Training_Step__c","Candidate Training Step","Lookup","False","CandidateTrainingStep__c","","True","False","",""
"Session_Attendee__c","Session Attendee","Custom Object","Candidate_TZ_End_Time__c","Candidate TZ End Time","Text","True","","","False","False","",""
"Session_Attendee__c","Session Attendee","Custom Object","Candidate_TZ_Start_Time__c","Candidate TZ Start Time","Text","True","","","False","False","",""
"Session_Attendee__c","Session Attendee","Custom Object","Meeting_Link__c","Meeting Link","Text","True","","","False","False","",""
"Session_Attendee__c","Session Attendee","Custom Object","Meeting_Topic__c","Meeting Topic","Text","True","","","False","False","",""
"Session_Attendee__c","Session Attendee","Custom Object","Scheduled_Date__c","Scheduled Date","Date","True","","","False","False","",""
"Session_Attendee__c","Session Attendee","Custom Object","Session__c","Session","MasterDetail","False","Session__c","","False","False","",""
"Session_Attendee__c","Session Attendee","Custom Object","Session_Status__c","Session Status","Text","True","","","False","False","",""
"Session_Attendee__c","Session Attendee","Custom Object","Time_Zone__c","Time Zone","Text","True","","","False","False","",""
"Session_Window__c","Session Window","Custom Object","Activate_From__c","Activate From","Date","False","","","False","False","",""
"Session_Window__c","Session Window","Custom Object","Booked_Count__c","Booked Count","Number","False","","","False","False","",""
"Session_Window__c","Session Window","Custom Object","Candidate_Capacity__c","Candidate Capacity","Number","False","","","False","False","",""
"Session_Window__c","Session Window","Custom Object","Cohort__c","Cohort","Lookup","False","Cohort__c","","False","False","",""
"Session_Window__c","Session Window","Custom Object","End_Time__c","End Time","Time","False","","","True","False","",""
"Session_Window__c","Session Window","Custom Object","Program_Version__c","Program Version","MasterDetail","False","Program_Version__c","","False","False","",""
"Session_Window__c","Session Window","Custom Object","Sequence__c","Sequence","Number","False","","","True","False","",""
"Session_Window__c","Session Window","Custom Object","Start_Date__c","Start Date","Date","False","","","False","False","",""
"Session_Window__c","Session Window","Custom Object","Start_Time__c","Start Time","Time","False","","","True","False","",""
"Session_Window__c","Session Window","Custom Object","Status__c","Status","Picklist","False","","Upcoming;Active;Completed","False","False","",""
"Session_Window__c","Session Window","Custom Object","Time_Zone__c","Time Zone","Picklist","False","","","False","False","",""
"Session_Window__c","Session Window","Custom Object","Trainer__c","Trainer","Lookup","False","Recruiter__c","","False","False","",""
"Session_Window__c","Session Window","Custom Object","Window_Label__c","Window Label","Text","False","","","True","False","80",""
"Slack_Email_Notification_Metadata__mdt","Slack & Email Notification Metadata","Custom Metadata Type","Is_Current__c","Is Current","Checkbox","False","","","False","False","",""
"Slack_Email_Notification_Metadata__mdt","Slack & Email Notification Metadata","Custom Metadata Type","Org_Id__c","Org Id","Text","False","","","True","False","18","Paste this org's Organization Id (Setup - Company Information). Used to auto-detect the environment."
"Slack_Email_Notification_Metadata__mdt","Slack & Email Notification Metadata","Custom Metadata Type","Reminder_Channel_Id__c","slack_channel_followup_reminders","Text","False","","","False","False","50","Paste the Slack channel ID (starts with C). The Salesforce app must be invited to that channel."
